Track URI,Track Name,Artist Name(s),Duration (ms),Popularity,Explicit,User,playlist year,release_year
spotify:track:6cthJIumjsMpJBeDJ2w6Dn,Knock Knock,Scattle,244363,48,False,Lewis,2023,2012
spotify:track:2oatfqk7BKfzdpmtcgu3Sc,Heaven Knows,Rise Against,203093,5,False,Lewis,2023,2003
spotify:track:6swC1FhShFOBw1WelyqIfZ,Wolves,FŒHN,362693,18,False,Lewis,2023,2020
spotify:track:1puJFK1ZUIcJAdEHcLJd8E,街のドルフィン - 2020 Remaster,Kingo Hamada,233250,46,False,Lewis,2023,1982
spotify:track:6s3kEvE18DIURckoh0mWTZ,Monster,The Automatic,219440,52,False,Lewis,2023,2006
spotify:track:1QkfNZ0Gh1QMiq7mtds6hq,A Way of Life,藤田真由美;アトラスサウンドチーム;ATLUS GAME MUSIC,140680,0,False,Lewis,2023,2009
spotify:track:2apuEKHO5m15u4YRKXAnYJ,VERITAS (feat. KAREN),Hakobune;Karen,173877,24,False,Lewis,2023,2018
spotify:track:0EhPZsTp9WiXxgW2kpBZuJ,Dance With Night Wind,Akira Yamaoka,321760,41,False,Lewis,2023,2003
spotify:track:1OgLQdSMi9a7fZOqV96veS,Пластинки,Дурной Вкус,184508,58,False,Lewis,2023,2018
spotify:track:2aD8OyfNrAcuONAUiPYwtm,Boost: Decisive Battle II,Yasunori Nishiki,260386,25,False,Lewis,2023,2019
spotify:track:7vpRU0zTUl88a9fkyx6AUB,バージニア・ラプソディ,Iyo Matsumoto,211160,28,False,Lewis,2023,2017
spotify:track:1szwDbVdIdoQq5mG5GXAmJ,The Distance,CAKE,180627,68,False,Lewis,2023,1996
spotify:track:5bx4DPSuvBUn6luswgF7Ez,Disko,LPS,179623,36,False,Lewis,2023,2022
spotify:track:6YXDywci3B5jFctEn0VVgA,Boost: They Who Govern Reason,Yasunori Nishiki,272946,20,False,Lewis,2023,2019
spotify:track:4mJbYZXN5nDrKwdbG6LOy1,Lucky Just to Be Here,We Are Scientists,291040,0,False,Lewis,2023,2023
spotify:track:7Eyj9NYnHec30O9ANkloFo,Shiki No Uta,The Brotet,383000,37,False,Lewis,2023,2018
spotify:track:2c8j5eX9FUAQo2hrFg9hzV,The Seafarer's Skills Tame the Storm,Revo,97053,30,False,Lewis,2023,2021
spotify:track:3GnnBFPFghFqIaKUFZbpCA,Boost: Battle I,Yasunori Nishiki,182600,23,False,Lewis,2023,2019
spotify:track:78WrkgFgSS1vGhQtlLta93,Human Resources,We Are Scientists,239346,0,True,Lewis,2023,2023
spotify:track:5zsHmE2gO3RefVsPyw2e3T,What's Up Danger (with Black Caviar),Blackway;Black Caviar,222306,71,False,Lewis,2023,2018
spotify:track:3i4xZSH1kTLE22TUvUFMYo,Emergency,Paramore,240040,66,False,Lewis,2023,2005
spotify:track:4t2rjxCXIJnBmRBkXJOYa5,Like the Angel,Rise Against,166880,10,False,Lewis,2023,2003
spotify:track:5KEoPtv1mCNpF9Ne75kozY,The Rain Formerly Known as Purple,Chris Christodoulou,474692,55,False,Lewis,2023,2020
spotify:track:3lunKcmf2thdxi686Y4Q0i,Inner Animal,Scattle,220327,44,False,Lewis,2023,2012
spotify:track:6PGZsRLVpFhHbJLoL2xawa,You Are the End,Waveshaper,138633,35,False,Lewis,2023,2016
spotify:track:5ZLwbxq5jydIxksfX6ezAn,Just Tonight,Jimmy Eat World,206373,51,False,Lewis,2023,2004
spotify:track:1pOTXtpovu8XCigSJlvtTt,Boost: Battle at Journey's End,Yasunori Nishiki,271786,19,False,Lewis,2023,2019
spotify:track:05pERGpAKoUMyJyryLO2hI,Gegen Dich,Kind Kaputt,184661,31,False,Lewis,2023,2022
spotify:track:4Ck28jt61FsCgIBz01uAIm,Hellfire,Patrick Page;The Hunchback of Notre Dame Ensemble;The Hunchback of Notre Dame Choir,221880,53,False,Lewis,2023,2015
spotify:track:61nJplehv0WVUKMQX0pd8O,Fly On the Wall,Thousand Foot Krutch,242772,58,False,Lewis,2023,2012
spotify:track:4IFQvZZTHrbF5NenzeMsWS,Teki,Alfa Mist,360053,32,False,Lewis,2023,2021
spotify:track:7f58fgweaCVv8AShYp7VIU,Disco Zombi Italia,Carpenter Brut,317419,40,False,Lewis,2023,2015
spotify:track:5Zs8pdS4bgBqX3uSTdvNQY,Citizen Radio,Egypt Central,226243,41,False,Lewis,2023,2014
spotify:track:5kB0ORMOVHq1O4lNmsIUIt,I Beg To Differ (This Will Get Better),Billy Talent,216561,49,False,Lewis,2024,2022
spotify:track:429IbFR4yp2J81CeTwF5iY,Sweetness,Jimmy Eat World,220026,69,False,Lewis,2024,2001
spotify:track:6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,233933,82,False,Lewis,2024,2000
spotify:track:2vAfTicLNe66H4CNvCaGbt,One Less Problem,Billy Talent,183282,32,False,Lewis,2024,2022
spotify:track:5jpCJz7X2S5WhKDfwdnagZ,Diamond on a Landmine,Billy Talent,270800,49,False,Lewis,2024,2009
spotify:track:1LVB2mT0DdXxtBVm3jDJah,Delirium,Motion City Soundtrack,208986,29,True,Lewis,2024,2010
spotify:track:13XIA0ZvONmDZF9lNUHM3U,The End of Denial,SEGA SOUND TEAM;青木 千紘,409413,32,False,Lewis,2024,2024
spotify:track:2KMDfsg8GNxW5Y6CJ4KLBL,Riot Girl,Good Charlotte,137093,48,False,Lewis,2024,2002
spotify:track:1ZEOIhSn6BKErV59bIgn76,California Dreamin',The Mamas & The Papas,160373,74,False,Lewis,2024,2001
spotify:track:1z5VYBhAgRNMduqPZEiLuH,Miracle Of 22,We Are Scientists,232386,5,False,Lewis,2024,2023
spotify:track:7BPrvfQ0sOyl8qZhTVpl4T,Tommy Boy,Kid Smoko,156000,46,False,Lewis,2024,2019
spotify:track:4fQjWjOQX9gJKqvX3mly8q,Brutality -Rebuild-,SEGA SOUND TEAM;83key;青木 千紘,219266,31,False,Lewis,2024,2024
spotify:track:5QvxAIzq6NMRToR3sBiM6d,Wolves,Rise Against,217720,23,False,Lewis,2024,2017
spotify:track:6MMjcj1AcwpUH9cprua39J,Battle -Qadištu-,アトラスサウンドチーム;ATLUS GAME MUSIC,279893,30,False,Lewis,2024,2024
spotify:track:3D1vCe7Phmw2AGd0SAuFib,Schwertschlucken,Kind Kaputt,193020,15,False,Lewis,2024,2019
spotify:track:7Gk8icymiW50sDfFbWLoVG,Oh No :: He Said What?,Nothing But Thieves,228138,46,False,Lewis,2024,2024
spotify:track:0xlrz9Fm5ozYSwS0OPFNqM,"Tokyo -Daybreak- (From ""Shin Megami Tensei V"")",Rohan Adiyodi,267272,3,False,Lewis,2024,2022
spotify:track:7vcPtBstCLCyXE9WhyogFW,Battle -Beelzebub-,アトラスサウンドチーム;ATLUS GAME MUSIC,209320,29,False,Lewis,2024,2024
spotify:track:2ffRqM3Ii7RbPqMlMDardr,The Four,SEGA SOUND TEAM;Hyd Lunch,171133,27,False,Lewis,2024,2024
spotify:track:3UFAgnUU0BdXWOxD6LIuzu,Rumors Of My Demise Have Been Greatly Exaggerated,Rise Against,254280,38,False,Lewis,2024,2004
spotify:track:5m3MujW4zA1O3qIKREgdn6,Anamnesis,The Hirsch Effekt,181038,9,False,Lewis,2024,2012
spotify:track:2CmTSrnpy8TBl3fdvcjY6P,Battle -destruction-,アトラスサウンドチーム;ATLUS GAME MUSIC,289920,32,False,Lewis,2024,2022
spotify:track:2oo5LldxWpPJH08CQvaFOm,I Want Love (Studio Mix),Akira Yamaoka,280160,44,False,Lewis,2024,2003
spotify:track:4FA53XdbXGr8Enucr5nL2w,Tip The Scales,Rise Against,229013,38,False,Lewis,2024,2004
spotify:track:7x30BXzgCwFqb7KW7c1w7D,Palekanian Dance,SEGA SOUND TEAM;福田 有理,116413,24,False,Lewis,2024,2024
spotify:track:4MorYttxU39XKVoRlCopyz,QUESTION,3年E組うた担(渚&茅野&業&磯貝&前原),266226,50,False,Lewis,2024,2016
spotify:track:24PTr0ied95tTY3uhaiU47,Turn It Up,We Are Scientists,237613,12,False,Lewis,2024,2023
spotify:track:2zOZRbz0fqlZJ9r9d0pedM,House On Fire,Rise Against,194506,26,True,Lewis,2024,2017
spotify:track:60mkzfF4QgJRJ25wEDdnhG,Giftiger Füllhalter,SEGA SOUND TEAM;83key,194386,28,False,Lewis,2024,2024
spotify:track:58VF5ob7qRB3yUzOYEAhyf,Lost The Breakup,Maisie Peters,189413,58,True,Lewis,2024,2023
spotify:track:0ChpoNjXfJPjMvCIN6so6J,Memory,Sugarcult,226080,65,False,Lewis,2024,2004
spotify:track:4t2rjxCXIJnBmRBkXJOYa5,Like the Angel,Rise Against,166880,10,False,Lewis,2024,2003
spotify:track:3ln8UwzwD6drzKappYDESb,Glass Ocean,Machine Girl,300722,43,False,Lewis,2024,2022
spotify:track:66lF1QWtLZXJofJ3x388RV,バイバイ YESTERDAY,3年E組うた担(渚&茅野&業&磯貝&前原),248800,55,False,Lewis,2024,2016
spotify:track:5ZLwbxq5jydIxksfX6ezAn,Just Tonight,Jimmy Eat World,206373,51,False,Lewis,2024,2004
spotify:track:04nWjZOpqFqgVRaPEvtdHD,Life Less Frightening,Rise Against,224013,44,False,Lewis,2024,2004
spotify:track:5aSBTvZLH61onJ0yChV1Eg,Receive and Believe You,SEGA SOUND TEAM;福田 遼;庄司 英徳,194293,31,False,Lewis,2024,2024
spotify:track:45muK7tcmKiirVDpY4weHE,Limerent,The Hirsch Effekt,263974,7,False,Lewis,2024,2012
spotify:track:0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,142786,77,False,Lewis,2024,1976
spotify:track:4dq9dIv4BkJ0FusoQyNTqS,Fix Me,Rise Against,54986,28,False,Lewis,2024,2004
spotify:track:2uUKdWipSN06znZutHlDHo,One More Soul to the Call,Dany Simard,363448,19,False,Lewis,2024,2020
spotify:track:1Nx7KvCw6D3O0W2HwYg9tq,C’est Comme Ça,Paramore,149251,52,False,Lewis,2024,2023
spotify:track:6edsTX2J5A0YzcHgocyXox,"Memories of the City (From ""Persona 3"") - Reimagined",Rohan Adiyodi,240199,13,False,Lewis,2024,2024
spotify:track:5FGfnMdgT7QYKORV4VQaTz,The Violence,Rise Against,228720,26,False,Lewis,2024,2017
spotify:track:61XspFITuKmAlYdQacNCbF,Bleed American,Jimmy Eat World,181493,64,False,Lewis,2024,2001
spotify:track:5NeIONQWJ25uPylJBJiO4c,Through Glass,Stone Sour,282946,73,False,Lewis,2024,2006
spotify:track:6bmk3162BQq8ZJKRBpgo2v,Daymare,SEGA SOUND TEAM;庄司 英徳,162613,23,False,Lewis,2024,2024
spotify:track:78TUjr7fWQMPb0yINnOJSN,Disparity By Design,Rise Against,228640,41,False,Lewis,2024,2011
spotify:track:1Sm3U3B5XoidYQEZQZrh3i,Heaven Is a Halfpipe (If I Die),OPM,257426,56,True,Lewis,2024,2000
spotify:track:1L3kj3G9Wjn6xFBsyhgY8S,River,Leoniden,218880,30,False,Lewis,2024,2018
spotify:track:3i4xZSH1kTLE22TUvUFMYo,Emergency,Paramore,240040,66,False,Lewis,2024,2005
spotify:track:73ye7OJj7mCvoW5tELwF6b,Welcome To The Breakdown,Rise Against,183053,22,False,Lewis,2024,2017
spotify:track:230sFWrsdinWErHKWISjXA,Runnin' Across the Tracks,Billy Talent,259239,44,False,Lewis,2024,2012
spotify:track:1FL1cZxQ4BUHYTylig3vi8,Forced Battle,アトラスサウンドチーム;ATLUS GAME MUSIC,126000,33,False,Lewis,2024,2020
spotify:track:00Cyifiq6dUBNqltAyi69y,Kooky,SEGA SOUND TEAM;花田 啓太朗,294040,28,False,Lewis,2024,2024
spotify:track:2YK8XExx6eZvMznZBDunr2,Politics Of Love,Rise Against,249226,21,False,Lewis,2024,2017
spotify:track:3jUTjCISntIUFL8jnAjzgc,Fallen Leaves,Billy Talent,199200,67,False,Lewis,2024,2006
spotify:track:3BMzXtJnwWKKxew9ghHSxJ,Hudsonville MI 1956,La Dispute,239026,26,False,Lewis,2024,2014
spotify:track:7tCHpjktA50ihtkLz6bAnn,Ain't No Rest For The Wicked - Original Version,Cage The Elephant,175493,66,False,Lewis,2024,2008
spotify:track:4bmZ5k9wDiFhuv4wrgJOQD,Anywhere But Here,Rise Against,218120,36,False,Lewis,2024,2004
spotify:track:43Tzmi4Lw0GcZRAE4xqwOg,Citizen/Soldier,3 Doors Down,232933,48,False,Lewis,2024,2008
spotify:track:1OgLQdSMi9a7fZOqV96veS,Пластинки,Дурной Вкус,184508,58,False,Lewis,2024,2018
spotify:track:0OWLVHtnTKK1q1XCYQnZNg,I Will,Sowelu,255533,33,False,Lewis,2024,2004
spotify:track:0hpo6LuKFOGzXYald8qr9m,Blind,Rise Against,154200,41,False,Lewis,2024,2013
spotify:track:3dCCF4hL3wFvYEkRrpJPXb,Battle -seraph-,アトラスサウンドチーム;ATLUS GAME MUSIC,291026,23,False,Lewis,2024,2022
spotify:track:2Vm9PdvlNkCDqInLdOVkAN,Let It Happen,Jimmy Eat World,205506,54,False,Lewis,2024,2007
spotify:track:1AslaQYl1cMb1ItQKmtJer,Never Fade Away,SAMURAI;Refused,190160,64,False,Lewis,2024,2019
spotify:track:5O6SumCYk8Ug81UbfXAPJC,Give It All,Rise Against,170893,63,False,Lewis,2024,2004
spotify:track:7bm0GdvmhGYeabkuHECXGf,Not Another World,We Are Scientists,187693,5,False,Lewis,2024,2019
spotify:track:1RXoCep9hxApPfx8UFsGZk,Take It Out On Me,Thousand Foot Krutch,197373,66,False,Lewis,2024,2009
spotify:track:5rzwaJ4x3067nM3YmG99V0,Afraid of Heights,Billy Talent,225680,51,False,Lewis,2024,2016
spotify:track:4OYiiHSNySjNcIa77qtYke,Far From Perfect,Rise Against,212866,23,False,Lewis,2024,2017
spotify:track:3LCg8rocgKU4yh4HHDFkB1,One In One Out,We Are Scientists,184213,8,False,Lewis,2024,2019
spotify:track:4aVuWgvD0X63hcOCnZtNFA,Hold the Line,TOTO,235552,82,False,Lewis,2024,1978
spotify:track:1iT25vbTtfYuC6KrK4vSEx,The Ex,Billy Talent,160400,46,False,Lewis,2024,2003
spotify:track:7CI6lvS7N7MTuKCCFGnnSV,Last Chance Blueprint,Rise Against,134373,2,False,Lewis,2024,2003
spotify:track:3BanxwXgKI8ICQIf1wFeev,Battle -deadlock,アトラスサウンドチーム;ATLUS GAME MUSIC,213453,24,False,Lewis,2024,2024
spotify:track:6JDMChLzb326JIKoakDFyw,Letter in a Suitcase,Anarbor,150532,47,False,Lewis,2024,2022
spotify:track:5smzBFu7IUE7yUsQAC3Ui5,Impersonation,SEGA SOUND TEAM;福田 有理,273306,18,False,Lewis,2024,2024
spotify:track:0EhPZsTp9WiXxgW2kpBZuJ,Dance With Night Wind,Akira Yamaoka,321760,41,False,Lewis,2024,2003
spotify:track:3ifkzmUX0wxaAr8cVYy6rD,Battle -”Vengeance” for reclamation-,アトラスサウンドチーム;ATLUS GAME MUSIC,196240,27,False,Lewis,2024,2024
spotify:track:2c8j5eX9FUAQo2hrFg9hzV,The Seafarer's Skills Tame the Storm,Revo,97053,30,False,Lewis,2024,2021
spotify:track:43oL3xToiRxHeaatOHD2im,BARRACUDA,SEGA SOUND TEAM;83key,163586,30,False,Lewis,2024,2024
spotify:track:3IlY76VbP31zwPY0S2EMjh,The Quiet Things That No One Ever Knows,Brand New,241640,62,False,Lewis,2024,2003
spotify:track:50LmpNbi13PKVKIGHBOLNV,Under Control,Good Shoes,148773,39,False,Lewis,2024,2010
spotify:track:04kOUITUlhSv65fjRbWlCq,Dancing For Rain,Rise Against,241440,42,False,Lewis,2024,2004
spotify:track:3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",216022,83,False,Lewis,2024,1978
spotify:track:2XfOIo7hhW4DMru4aGbGX7,Horizon,Pawel Blaszczak,160341,19,False,Lewis,2024,2019
spotify:track:31sutmiNUEqTQ2hV6y9NgA,Virtual Paradise,Machine Girl,316000,38,False,Lewis,2024,2022
spotify:track:2oatfqk7BKfzdpmtcgu3Sc,Heaven Knows,Rise Against,203093,5,False,Lewis,2024,2003
spotify:track:0czRI0qwOQDe1tIIrsvkaK,Distant Dreamer,Duffy,305666,47,False,Lewis,2024,2008
spotify:track:6t44iU80A0h8WQ7vc4OoRj,Fake Happy,Paramore,235706,59,False,Lewis,2024,2017
spotify:track:6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,278746,73,False,Lewis,2024,2002
spotify:track:5vHUU0NHJs1FHRujXaWBwL,Bullshit,Rise Against,252120,21,True,Lewis,2024,2017
spotify:track:7xm8RWCCBYvEVx1VyErDa3,Half-Truism,The Offspring,205946,64,False,Lewis,2024,2008
spotify:track:3GoNxPKPZPaAAZVQZ003TI,Brighter,Paramore,223280,55,False,Lewis,2024,2005
spotify:track:46VsKhcjoaL0XzmX7cTWzf,Dispense With Sentiment,We Are Scientists,210000,12,False,Lewis,2024,2023
spotify:track:09r8IKJy0rl8dBnxi4N5NR,Paper Wings,Rise Against,223613,49,False,Lewis,2024,2004
spotify:track:4c7AiatyOtwNmeUuKswBkY,White Sparrows,Billy Talent,194626,52,False,Lewis,2024,2009
spotify:track:61nJplehv0WVUKMQX0pd8O,Fly On the Wall,Thousand Foot Krutch,242772,58,False,Lewis,2024,2012
spotify:track:0wEeW8Bwr0fHXuS2zLiDXk,Duvet - Sped Up Version,bôa,182792,63,False,Lewis,2025,2023
spotify:track:5sBDrrtLGbV64QJnEqfjer,What It Sounds Like,HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast,250268,91,False,Lewis,2025,2025
spotify:track:4WMy4sc1t8KkkGL6XqeFgq,Skarrsinger Karmelita,Christopher Larkin,107352,58,False,Lewis,2025,2025
spotify:track:1I37Zz2g3hk9eWxaNkj031,Your Idol,Saja Boys;Andrew Choi;Neckwav;Danny Chung;KEVIN WOO;samUIL Lee;KPop Demon Hunters Cast,191537,92,False,Lewis,2025,2025
spotify:track:0wlsgzAk1LaO8MMoXxpz7W,Duvet - Acoustic,bôa,314320,65,False,Lewis,2025,2001
spotify:track:5PQwmOZwMhhV8q8QMpCRAZ,Fool,bôa,307200,58,False,Lewis,2025,2001
spotify:track:5DxDLsW6PsLz5gkwC7Mk5S,Free,Rumi;Jinu;EJAE;Andrew Choi;KPop Demon Hunters Cast,187963,90,False,Lewis,2025,2025
spotify:track:2kMjk14RmYyYhhSbipoa9U,The Sharpest Lives,My Chemical Romance,200880,69,False,Lewis,2025,2006
spotify:track:3kmpFDYzscOm9xG4RImSnk,Sister of the Void,Christopher Larkin,126829,49,False,Lewis,2025,2025
spotify:track:0MHStU0muAIEMbwdnebYu2,Takedown,HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast,182016,90,False,Lewis,2025,2025
spotify:track:6tgH0SYdrXs39XKyJgu8q6,Lost Lace,Christopher Larkin,172187,54,False,Lewis,2025,2025
spotify:track:2QJK7zawPDqhwcGa70xxAW,Amalgamaniac,Alex Moukala,203267,33,False,Lewis,2025,2025
spotify:track:5OpwZViQUOos3cSrEo5qXv,Elephant,bôa,234160,62,False,Lewis,2025,2001
spotify:track:3RXUgPNIbUgFxsDWuBQEt6,How It’s Done,HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast,176059,91,False,Lewis,2025,2025
spotify:track:6hvrwfloI4VWhHqm0Tc4s1,Lost Verdania,Christopher Larkin,202495,51,False,Lewis,2025,2025
spotify:track:3XYS3savfQswgblAhKTSRY,Crust King Khann,Christopher Larkin,112968,49,False,Lewis,2025,2025
spotify:track:7KU3A1fotuV0GXY1doHFT8,"사랑인가 봐 Love, Maybe",MeloMance,185653,77,False,Lewis,2025,2025
spotify:track:21DXH5Xf8JqoK1jn7QUmFO,Clover Dancers,Christopher Larkin,74153,48,False,Lewis,2025,2025
spotify:track:6rTp6wkoBHQa9CKEjRjqoj,RAVEVENGE,Alex Moukala;Aram Zero,202303,28,False,Lewis,2025,2025
spotify:track:02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,Saja Boys;Andrew Choi;Neckwav;Danny Chung;KEVIN WOO;samUIL Lee;KPop Demon Hunters Cast,150686,92,False,Lewis,2025,2025
spotify:track:4clC5Zai3vi9k1iaKZXVIb,Rift Within,Josie Brechner,197037,24,False,Lewis,2025,2025
spotify:track:3gCzwMYk7Wcwxko6yUbmWV,Visages - Aria pour un Masque de Colère,Lorien Testard;Alice Duport-Percier,136000,47,False,Lewis,2025,2025
spotify:track:6Q3lFQgpvhA9VApFKLFZtZ,Strategy,TWICE,168645,83,False,Lewis,2025,2025
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,Golden,HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast,194607,99,False,Lewis,2025,2025
spotify:track:2ovLRfotBro4W3pRaEha8I,Rain,bôa,236266,56,False,Lewis,2025,2001
spotify:track:3hbpgQiKWkTvhhpahG75Fs,Last Dive,Christopher Larkin,142004,52,False,Lewis,2025,2025
spotify:track:3cN4Ky98jDLK31ZX0U0Bz2,Phantom,Christopher Larkin,95564,55,False,Lewis,2025,2025
spotify:track:0SIs8JBctcihX2L1nbXZfU,The Mist,Christopher Larkin,94526,52,False,Lewis,2025,2025
spotify:track:6hmZ248GX0XYYSknmjhZDt,Eldritch House,Alex Moukala,190540,26,False,Lewis,2025,2025
spotify:track:2K3igPFEGJVLxBhjW3Y6qZ,Lace,Christopher Larkin,165584,56,False,Lewis,2025,2025
spotify:track:3NITkyaPfuZTQko7HfNnMY,Lumière - The Departure,Lorien Testard;Alice Duport-Percier,244000,53,False,Lewis,2025,2025
spotify:track:7uJ4QQ0wzivSumAmHl0Xju,Nyleth,Christopher Larkin,163268,51,False,Lewis,2025,2025
spotify:track:0h2G0Edb37HZtUuQcLWgJA,Red Maiden,Christopher Larkin,107433,51,False,Lewis,2025,2025
spotify:track:1nYshT5D1OjcISaT7ogdJf,Summer Nights,SIAMES;Barbie Williams,215550,51,False,Lewis,2025,2020
spotify:track:6R8MCJtqkqvRNG76Cswy1M,Duvet - Slowed Down Version,bôa,258507,54,False,Lewis,2025,2023
spotify:track:540dYUn2k2zeY8vX11MdpP,Dirtmouth,Christopher Larkin;David Peacock;Augustine Mayuga Gonzales,322946,39,False,Lewis,2025,2019
spotify:track:2q3X0uc2XpGruqitKOm3xa,Deliver Us,Ofra Haza;Eden Riegel,435200,56,False,Lewis,2025,1998
spotify:track:6JXAzCUM0Drgc4FgVA6mGC,Fallen Angel feat. Aimee B,Mitsunori Ikeda;Aimee B,267600,50,False,Lewis,2025,2010
spotify:track:64OoX5KIPyFL52sgTL8RJn,Visages - Portrait Imparfait,Lorien Testard;Alice Duport-Percier,293000,51,False,Lewis,2025,2025
spotify:track:4RLkwwOfMP4Shz8GAp6iPP,Awakening,Christopher Larkin,223604,52,False,Lewis,2025,2025
spotify:track:78Krp041ua3HWk1eQttsUy,The City Must Survive,Piotr Musiał,250937,46,False,Lewis,2025,2018
spotify:track:1Mdk0tsjpowSddWQwU2nNg,Visages - Idéal Mental,Lorien Testard,282000,46,False,Lewis,2025,2025
spotify:track:50Pf5xs5TG5bJplUnEJA7A,Silksong,Christopher Larkin,87335,51,False,Lewis,2025,2025
spotify:track:5HsKBMMq0Or3fcJ0KNbtmb,Forgotten Battlefield - Dualliste,Lorien Testard;Alice Duport-Percier,362000,53,False,Lewis,2025,2025
spotify:track:1gbsn0Y0Vzl7Pzba1dqtzc,Glass Cages,Josie Brechner;Sarah Hubbard,203428,26,False,Lewis,2025,2025
spotify:track:0RMF3T3XTyajT6MIOILikb,Sister Splinter,Christopher Larkin,69015,50,False,Lewis,2025,2025
spotify:track:6XjvhXPOY6B50cnYSgHYT5,Tormented Trobbio,Christopher Larkin,91979,49,False,Lewis,2025,2025
spotify:track:7tGB6vEBAivS6BgWaqiHef,Stone Wave Cliffs - Lampmaster,Lorien Testard,224000,51,False,Lewis,2025,2025
spotify:track:4Pa5MLZ9xScWQR6iapLvmx,Suzu's Quest,Sam Webster;Nick Nausbaum,227368,21,False,Lewis,2025,2025
spotify:track:7BPrvfQ0sOyl8qZhTVpl4T,Tommy Boy,Kid Smoko,156000,46,False,Lewis,2025,2019
spotify:track:1g3jUBfLzUEXUXfPQro2Td,Brave The Harvester,FamilyJules,167525,23,False,Lewis,2025,2025
spotify:track:1QNPLcGIM2KiROlKtYU7sE,She Banned,Danny Baranowsky,128955,23,False,Lewis,2025,2025
spotify:track:6IxOMvRRx8ewSzNlu1U3Ut,Matriarch,FamilyJules,212275,31,False,Lewis,2025,2025
spotify:track:2QJj7Gf8fHdhxNNvmKRmzf,Flying Waters - Goblu,Lorien Testard;Alice Duport-Percier,176000,57,False,Lewis,2025,2025
spotify:track:6GZzdlfx1ExQp9ApYvgjhY,Enter Pharloom,Christopher Larkin,125567,53,False,Lewis,2025,2025
spotify:track:4B8LOTKbeMxutmNqACSGKx,Strive,Christopher Larkin,106194,55,False,Lewis,2025,2025
spotify:track:1U44F83OdYcsgITuzcKe41,Cogwork Dancers,Christopher Larkin,153918,57,False,Lewis,2025,2025
spotify:track:4XImNOLMSAXqPzCBlQ0N3o,The Slab,Christopher Larkin,96787,48,False,Lewis,2025,2025
spotify:track:2oo5LldxWpPJH08CQvaFOm,I Want Love (Studio Mix),Akira Yamaoka,280160,44,False,Lewis,2025,2003
spotify:track:3BanxwXgKI8ICQIf1wFeev,Battle -deadlock,アトラスサウンドチーム;ATLUS GAME MUSIC,213453,24,False,Lewis,2025,2024
spotify:track:6uAyOEs3DGcVk9rM6V22FM,The Drop,Sports Team,178212,34,False,Lewis,2025,2022
spotify:track:5qw0jgyeHirCO6UiPPGrmh,Battle -origin-,アトラスサウンドチーム;ATLUS GAME MUSIC,160333,26,False,Lewis,2025,2022
spotify:track:3fPhvQF3TrKSQvm6HWWgMT,What's In The Box?,Danny Baranowsky,148173,19,False,Lewis,2025,2025
spotify:track:3qStlGR1wyMTezR5nokAVV,Spring Meadows - Cloud of Anxiety,Lorien Testard,114000,50,False,Lewis,2025,2025
spotify:track:6X6Fwu2NdiTT0702Imc1JK,Progenitor,FamilyJules,240600,23,False,Lewis,2025,2025
spotify:track:6d67Xv8ms2noA8wWFLiPDN,Twilight,bôa,228800,72,False,Lewis,2025,2001
spotify:track:7prAyA7oiCP1hkzMZMS7nq,Red Memory,Christopher Larkin,147849,48,False,Lewis,2025,2025
spotify:track:5925aB6DunMyXFF2UaS80v,Fleatopia,Christopher Larkin,115185,48,False,Lewis,2025,2025
spotify:track:0MnWSoJpS5O7SoKhQDVahU,Alles erreichen,Kind Kaputt,226833,32,True,Lewis,2025,2022
spotify:track:2CmTSrnpy8TBl3fdvcjY6P,Battle -destruction-,アトラスサウンドチーム;ATLUS GAME MUSIC,289920,32,False,Lewis,2025,2022
spotify:track:58ZKbLtyqilYt5hziFjmET,Nocturning,Sam Webster;Nick Nausbaum,214100,23,False,Lewis,2025,2025
spotify:track:4zOzzuK5q0h2qkIVFEK3hn,Count Funkula,Danny Baranowsky,198260,23,False,Lewis,2025,2025
spotify:track:7dF44xlzWPtWD3XZ3ufpon,Overthinker,FamilyJules,203269,25,False,Lewis,2025,2025
spotify:track:1MkCgVV14da87KIhMaSmT7,Old Lumière - Révérence,Lorien Testard,253000,49,False,Lewis,2025,2025
spotify:track:539BVsbf60UsM7JmoOpnP9,Hallow Queen,Danny Baranowsky,198000,23,False,Lewis,2025,2025
spotify:track:3EUOn6A72zvYdJvKjZ9vD2,Om And On,Alex Moukala,205758,31,False,Lewis,2025,2025
spotify:track:5NWUxrwJdn5xX3D18EiYac,I Cut My Own Hair,We Are Scientists,152413,15,False,Lewis,2025,2021
