Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2hyyp0mZc5QFY5YQeyv7oP,"i guess u never really cared about me","i guess u never really cared about me","Artemas",2025-04-18,191150,56,true,,1970-01-01T00:00:00Z,"","Artemas",0.468,0.97,8,-2.128,1,0.0858,0.0018,0.000216,0.11,0.276,113.002,4
spotify:track:6juffWW6TFI5geCgjU6Lvp,"Headache","Missing Something","Asal",2024-08-02,184000,68,false,,1970-01-01T00:00:00Z,"","Wovy Records, Inc",0.619,0.437,8,-10.158,0,0.0492,0.488,0.188,0.234,0.149,90.033,4
spotify:track:0q6LuUqGLUiCPP1cbdwFs3,"On Melancholy Hill","Plastic Beach","Gorillaz",2010-03-03,233866,84,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.689,0.739,2,-5.81,1,0.026,0.0000151,0.509,0.064,0.578,120.423,4
spotify:track:5HHhkEzcgPMVmB4k5HAj68,"Sommergewitter","Keine Tränen","RAUM27",2025-02-07,234099,46,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Träumer & Helden",0.627,0.52,2,-10.135,1,0.0436,0.567,0.0000509,0.364,0.338,115.986,4
spotify:track:59soVm0fbZSZkz043dgiUX,"sternzeichen steinbock","absolute gewinner","Tiavo",2024-12-13,224262,25,false,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Modern Angst",0.47,0.967,5,-4.748,0,0.0559,0.000474,0.00103,0.362,0.961,183.025,4
spotify:track:4fdTGPYN2rAKP6m0Za5l8e,"WIESO GLAUBST DU AN MICH","WIESO GLAUBST DU AN MICH","OVE;moé",2025-03-28,168000,24,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie,deutscher indie pop","OVE",0.645,0.706,0,-6.381,0,0.122,0.261,0.00865,0.0741,0.227,119.898,4
spotify:track:0YxdP4rn8pJhDD69s5iApu,"die fabrik","absolute gewinner","Tiavo;GbR",2024-12-13,159157,29,false,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Modern Angst",0.54,0.948,10,-6.606,1,0.0575,0.000708,0,0.455,0.332,95.142,4
spotify:track:36SNUmDITQL6v3r0VL1FlY,"Orcas","Orcas","Bruno Kawelke",2024-03-08,184329,34,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop","recordJet",0.354,0.485,8,-13.528,0,0.21,0.732,0.0000672,0.39,0.108,191.122,4
spotify:track:6SoTTzh6tMunur2wqknDJ3,"romantisch am stammtisch","absolute gewinner","Tiavo",2024-12-13,167884,43,true,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Modern Angst",0.466,0.877,10,-4.16,1,0.0632,0.144,0.000349,0.198,0.711,179.985,4
spotify:track:1XtwDqT2JXWQ70d3D4LYld,"Ich hab Angst","Keine Tränen","RAUM27",2025-02-07,181333,50,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Träumer & Helden",0.633,0.554,4,-9.245,1,0.039,0.329,0.00000113,0.128,0.646,80.004,4
spotify:track:4aAZTaXHlm625nZhF6Zr12,"bad bunnies","bad bunnies","Zsá Zsá;Replay Okay",2025-05-02,137114,60,true,,1970-01-01T00:00:00Z,"","0909 Future Club x Ventura Records",0.585,0.773,1,-5.615,1,0.0677,0.131,0.0000145,0.323,0.51,170.176,4
spotify:track:2gCvmkBT5CaLRKy631tdUr,"vom mars","absolute gewinner","Tiavo;Brenda Blitz",2024-12-13,140958,25,true,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Modern Angst",0.343,0.416,0,-11.393,1,0.0347,0.088,0.00516,0.117,0.493,144.036,4
spotify:track:0d28khcov6AiegSCpG5TuT,"Feel Good Inc.","Demon Days","Gorillaz;De La Soul",2005-05-23,222640,90,false,,1970-01-01T00:00:00Z,"jazz rap,east coast hip-hop","Parlophone UK",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
spotify:track:58kz8JYe6XSOUkdZX7iCWM,"1000 Nächte","Pazifik","Provinz",2025-02-21,252883,56,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Warner Music Central Europe",0.464,0.239,7,-10,1,0.0504,0.726,0.00000161,0.11,0.15,137.606,4
spotify:track:2fwj4LVwBYfWpIuy3BeTZu,"Filme","Filme","herbst",2025-01-31,182960,45,true,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop","herbst",0.342,0.267,6,-8.824,0,0.0417,0.589,0.00000156,0.251,0.148,159.432,4
spotify:track:4wiXESM1bi4eiMr4KaV5C1,"eat me alive","eat me alive / u don't have to tell me","Artemas",2025-08-29,141829,59,true,,1970-01-01T00:00:00Z,"","Artemas",0.552,0.952,0,-4.168,1,0.0431,0.000893,0.0000192,0.122,0.916,143.913,4
spotify:track:5SyMIueLnvZ7dQNGWcU3Wf,"Rote Flaggen (feat. RTO)","Rote Flaggen (feat. RTO)","Berq;Rundfunk-Tanzorchester Ehrenfeld",2023-11-18,215322,48,true,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Urban",0.474,0.519,1,-8.471,0,0.0336,0.436,0,0.155,0.091,109.878,4
spotify:track:5EEfkrpnjHd6LRaWfyO0Km,"Pollen","Pollen","Bruno Kawelke",2023-11-24,171851,30,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop","recordJet",0.495,0.423,1,-13.276,1,0.0945,0.811,0,0.0845,0.248,80.856,4
spotify:track:3gUIGwnkpbVcJNLPH13E56,"Warum tun die 20er so weh","Warum tun die 20er so weh","RAUM27",2025-01-17,200311,28,true,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Träumer & Helden",0.514,0.885,7,-6.038,1,0.0713,0.0843,0.00000563,0.0818,0.641,161.882,4
spotify:track:2uj2UZwhooohVKQREM7Wx8,"STREIT","STREIT","makko;Miksu / Macloud",2025-03-07,212000,66,true,,1970-01-01T00:00:00Z,"deutscher indie,deutscher hip-hop,deutscher indie pop","Futura",0.823,0.678,1,-8.157,0,0.134,0.266,0.00268,0.11,0.405,119.046,4
spotify:track:79vgCEXXq7mAhx3glHEnRF,"rio (freestyle)","rio (freestyle)","Zsá Zsá",2025-03-28,119426,51,true,,1970-01-01T00:00:00Z,"","0909 Future Club x Ventura Records",0.815,0.877,2,-4.783,1,0.072,0.0178,0,0.183,0.935,129.995,4
spotify:track:16CdZ6TvuqR9fDnGadQEEF,"this one's gonna hurt me","superstar","Artemas",2025-10-01,199758,59,true,,1970-01-01T00:00:00Z,"","Artemas",0.639,0.763,6,-6.341,0,0.0787,0.0121,0,0.135,0.645,116.37,4
