Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1OgLQdSMi9a7fZOqV96veS,"Пластинки","Пластинки","Дурной Вкус",2018-10-05,184508,58,false,,1970-01-01T00:00:00Z,"post-punk,cold wave,darkwave","Свет и Тени",0.496,0.914,2,-6.368,0,0.0351,0.0963,0.765,0.085,0.723,172.965,4
spotify:track:2aD8OyfNrAcuONAUiPYwtm,"Boost: Decisive Battle II","OCTOPATH TRAVELER Arrangements - Break & Boost -","Yasunori Nishiki",2019-02-20,260386,25,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","スクウェア・エニックス ミュージック",0.301,0.94,5,-8.671,0,0.0897,0.00000469,0.914,0.33,0.321,196.971,4
spotify:track:7vpRU0zTUl88a9fkyx6AUB,"バージニア・ラプソディ","サムシングI・Y・O","Iyo Matsumoto",2017-08-23,211160,28,false,,1970-01-01T00:00:00Z,"city pop,kayōkyoku,j-pop","Victor",0.786,0.692,9,-5.607,1,0.0307,0.423,0.00022,0.25,0.716,98.112,4
spotify:track:1szwDbVdIdoQq5mG5GXAmJ,"The Distance","Fashion Nugget","CAKE",1996-09-16,180627,68,false,,1970-01-01T00:00:00Z,"alternative rock","Volcano/Legacy",0.457,0.752,11,-8.121,0,0.09,0.00959,0.00136,0.0573,0.897,183.578,4
spotify:track:5bx4DPSuvBUn6luswgF7Ez,"Disko","Disko","LPS",2022-04-01,179623,36,false,,1970-01-01T00:00:00Z,"","Last Pizza Slice",0.683,0.611,4,-6.337,0,0.0287,0.00179,0,0.0531,0.601,119.991,4
spotify:track:6YXDywci3B5jFctEn0VVgA,"Boost: They Who Govern Reason","OCTOPATH TRAVELER Arrangements - Break & Boost -","Yasunori Nishiki",2019-02-20,272946,20,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","スクウェア・エニックス ミュージック",0.348,0.887,8,-8.415,1,0.0847,0.00342,0.965,0.303,0.322,172.071,4
spotify:track:4mJbYZXN5nDrKwdbG6LOy1,"Lucky Just to Be Here","Lobes","We Are Scientists",2023-01-20,291040,0,false,,1970-01-01T00:00:00Z,"","100% Records",0.478,0.846,2,-5.34,1,0.0598,0.00488,0.000113,0.0908,0.358,130.037,4
spotify:track:7Eyj9NYnHec30O9ANkloFo,"Shiki No Uta","Shiki No Uta","The Brotet",2018-09-25,383000,37,false,,1970-01-01T00:00:00Z,"","Khemia, LLC",0.45,0.663,10,-9.552,0,0.0469,0.233,0.881,0.0918,0.359,88.093,4
spotify:track:2c8j5eX9FUAQo2hrFg9hzV,"The Seafarer's Skills Tame the Storm","BRAVELY DEFAULT II Original Soundtrack","Revo",2021-03-31,97053,30,false,,1970-01-01T00:00:00Z,"","PONY CANYON INC.",0.345,0.982,7,-4.301,1,0.048,0.523,0.93,0.364,0.962,164.079,3
spotify:track:3GnnBFPFghFqIaKUFZbpCA,"Boost: Battle I","OCTOPATH TRAVELER Arrangements - Break & Boost -","Yasunori Nishiki",2019-02-20,182600,23,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","スクウェア・エニックス ミュージック",0.368,0.924,0,-8.359,1,0.0886,0.0000459,0.849,0.327,0.199,154.996,4
spotify:track:78WrkgFgSS1vGhQtlLta93,"Human Resources","Lobes","We Are Scientists",2023-01-20,239346,0,true,,1970-01-01T00:00:00Z,"","100% Records",0.528,0.881,8,-3.647,1,0.0977,0.00686,0,0.177,0.595,136.02,4
spotify:track:5zsHmE2gO3RefVsPyw2e3T,"What's Up Danger (with Black Caviar)","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Blackway;Black Caviar",2018-12-14,222306,71,false,,1970-01-01T00:00:00Z,"","Universal Records",0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000814,0.121,0.116,95.041,4
spotify:track:3i4xZSH1kTLE22TUvUFMYo,"Emergency","All We Know Is Falling","Paramore",2005,240040,66,false,,1970-01-01T00:00:00Z,"pop punk,emo","Fueled By Ramen/ADA/ATL",0.424,0.94,9,-3.524,1,0.0573,0.00276,0.00000103,0.277,0.559,168.043,4
